name,abbr,altitude,lat,lon,county,month,storage
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,03/2010,11550000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,04/2010,11313000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,05/2010,10987000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,06/2010,10556000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,07/2010,10357000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,08/2010,10352000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,09/2010,10092000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,10/2010,9971000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,11/2010,9936000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,12/2010,10301000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,01/2011,10765000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,02/2011,11117000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,03/2011,11117000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,04/2011,11115000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,05/2011,11304000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,06/2011,11705000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,07/2011,12133000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,08/2011,12730000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,09/2011,12977000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,10/2011,13456000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,11/2011,13933000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,12/2011,14644000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,01/2012,15022000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,02/2012,14907000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,03/2012,14535000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,04/2012,13986000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,05/2012,13541000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,06/2012,13200000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,07/2012,13207000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,08/2012,13269000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,09/2012,13135000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,10/2012,13263000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,11/2012,13334000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,12/2012,13636000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,01/2013,13828000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,02/2013,13810111
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,03/2013,13465000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,04/2013,12921000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,05/2013,12495000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,06/2013,12276000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,07/2013,12270000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,08/2013,12289000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,09/2013,12362000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,10/2013,12099000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,11/2013,12310000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,12/2013,12344000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,01/2014,12531000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,02/2014,12456000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,03/2014,11888000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,04/2014,11254000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,05/2014,10639000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,06/2014,10233000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,07/2014,10061000
BRIDGEPORT_RESERVOIR,BDP,6466,38.325,-119.211,MONO,08/2014,10140000
